chrom	start	end	gene_polyA	feature	strand
2	201479531	201480031	NM_018571.5_201480851	last_intron	+
2	201487902	201491168	NM_001168221.1_201487421	last_intron	-
2	201487902	201495894	NM_001168216.1_201487421	last_intron	-
2	201536320	201537435	NM_001168217.1_201534320	last_intron	-
2	201624322	201626025	NM_001044385.2_201620184	last_intron	-
2	201645404	201647690	NM_033066.2_201644874	last_intron	-
2	201701889	201704121	NM_020919.3_201700263	last_intron	-
2	201761818	201767228	NM_001135745.1_201759457	last_intron	-
2	201880167	201888459	NM_001261436.1_201889452	last_intron	+
2	201890927	201893300	NM_001261435.1_201895550	last_intron	+
2	202194362	202196799	NM_001277372.1_202197163	last_intron	+
2	202206803	202207252	NM_001005781.1_202206180	last_intron	-
2	202207321	202210734	NM_001005782.1_202206180	last_intron	-
2	202303057	202303385	NM_015934.4_202303661	last_intron	+
2	202556531	202559695	NM_001204.6_202567751	last_intron	+
2	202759353	202765445	NM_173511.3_202769757	last_intron	+
2	202779648	202785917	NM_001288622.1_202773150	last_intron	-
2	202819899	202821357	NM_001288624.1_202819605	last_intron	-
2	202880937	202882710	NM_018256.3_202880600	last_intron	-
2	202981685	202983505	NM_001322430.1_202983990	last_intron	+
2	202982441	202983505	NM_001104586.2_202986485	last_intron	+
2	202982441	202983505	NM_001322427.1_202987856	last_intron	+
2	202982441	202983505	NM_001322428.1_202983990	last_intron	+
2	203213653	203217252	NM_001114132.1_203217994	last_intron	+
2	203296563	203296757	NM_177538.2_203305840	last_intron	+
2	203417081	203427176	NM_001282925.1_203432173	last_intron	+
2	203441413	203444867	NM_213589.2_203433682	last_intron	-
2	203442080	203444867	NM_203365.3_203441469	last_intron	-
2	203729772	203734783	NM_001243077.1_203738912	last_intron	+
2	203870933	203872707	NM_001037631.2_203873960	last_intron	+
2	203871487	203872707	NM_005214.4_203873960	last_intron	+
2	203957883	203959585	NM_012092.3_203961577	last_intron	+
2	205553403	205615455	NM_001302769.1_205620162	last_intron	+
2	205740663	205743202	NM_201264.1_205743698	last_intron	+
2	205766803	205776245	NM_201267.1_205777156	last_intron	+
2	205766803	205794753	NM_201279.1_205798133	last_intron	+
2	205766818	205776245	NM_018534.3_205777156	last_intron	+
2	205792285	205794753	NM_003872.2_205798133	last_intron	+
2	206005533	206007283	NM_017759.4_205993721	last_intron	-
2	206124276	206126538	NM_001199981.1_206123079	last_intron	-
2	206162614	206162728	NM_001037663.1_206162929	last_intron	+
2	206177275	206213306	NM_001098199.1_206175316	last_intron	-
2	206297373	206304716	NM_001285549.1_206314427	last_intron	+
2	206610000	206617578	NM_003812.3_206621130	last_intron	+
2	206644648	206648660	NM_001102659.1_206649449	last_intron	+
2	206651921	206662902	NM_001093730.1_206651621	last_intron	-
2	206738511	206739592	NM_001039845.2_206737763	last_intron	-
2	206790686	206791682	NM_001136193.1_206796189	last_intron	+
2	206968347	206969173	NM_173077.2_206969474	last_intron	+
2	207081264	207088457	NM_001270942.1_207074137	last_intron	-
2	207575454	207576630	NM_001320793.1_207576925	last_intron	+
2	207577655	207596913	NM_004379.4_207605989	last_intron	+
2	207580998	207581793	NM_001308021.1_207580631	last_intron	-
2	207613443	207621805	NM_001127395.2_207609115	last_intron	-
2	207751119	207753587	NM_001142300.1_207756174	last_intron	+
2	207768994	207769264	NM_003468.3_207762586	last_intron	-
2	207828496	207861104	NM_001080475.2_207821288	last_intron	-
2	208121945	208124111	NM_006891.3_208121607	last_intron	-
2	208128475	208129440	NM_020989.3_208128137	last_intron	-
2	208142913	208145773	NM_005210.3_208142573	last_intron	-
2	208161076	208163203	NM_014617.3_208160740	last_intron	-
2	208165815	208170944	NM_001099334.2_208165347	last_intron	-
2	208237169	208239070	NM_001282386.1_208236227	last_intron	-
2	208304318	208304845	NM_001178000.1_208305549	last_intron	+
2	208354645	208355189	NM_015040.3_208358751	last_intron	+
2	208490680	208493263	NM_001309516.1_208494506	last_intron	+
2	209729962	209730181	NM_001039538.1_209734110	last_intron	+
2	209994264	209995328	NM_032504.1_209999300	last_intron	+
2	210016641	210019668	NM_001278285.1_210022260	last_intron	+
2	210017559	210019668	NM_001278282.1_210022260	last_intron	+
2	210017559	210019672	NM_001318929.1_210022260	last_intron	+
2	210017887	210019668	NM_001318927.1_210022260	last_intron	+
2	210018221	210019668	NM_001278289.1_210022260	last_intron	+
2	210023179	210024032	NM_001307976.1_210021421	last_intron	-
2	210189054	210192803	NM_001608.3_210187990	last_intron	-
2	210290467	210291031	NM_079420.2_210290144	last_intron	-
2	210434563	210435386	NM_001136574.1_210431249	last_intron	-
2	210677136	210677886	NM_001122633.2_210679107	last_intron	+
2	211384060	211386852	NM_001042599.1_211375717	last_intron	-
2	213008084	213013790	NM_001079526.1_212999684	last_intron	-
2	213277941	213278367	NM_001242575.1_213276553	last_intron	-
2	213310177	213317218	NM_001025436.2_213317985	last_intron	+
2	214149266	214410139	NM_024532.4_214410501	last_intron	+
2	214436758	214575671	NM_001080500.2_214575929	last_intron	+
2	214729008	214730410	NM_000465.3_214725646	last_intron	-
2	214932741	214934077	NM_015657.3_214931542	last_intron	-
2	215349249	215349535	NM_004044.6_215349773	last_intron	+
2	215361626	215361968	NM_001306129.1_215360440	last_intron	-
2	215414958	215419241	NM_054034.2_215414661	last_intron	-
2	215944997	215945570	NM_018000.2_215942591	last_intron	-
2	216039360	216043903	NM_018441.5_216038388	last_intron	-
2	216096234	216099919	NM_001142310.1_216102783	last_intron	+
2	216204396	216205187	NM_021141.3_216206293	last_intron	+
2	216259679	216277671	NM_020814.2_216257862	last_intron	-
2	216478299	216482737	NM_001127207.1_216483053	last_intron	+
2	216500031	216501340	NM_000998.4_216501467	last_intron	+
2	216661998	216663939	NM_000597.2_216664436	last_intron	+
2	216676882	216678111	NM_000599.3_216672105	last_intron	-
2	216859695	216859895	NM_003284.3_216859458	last_intron	-
2	217804603	217808074	NM_001308022.1_217799789	last_intron	-
2	218089362	218089951	NM_198483.3_218090581	last_intron	+
2	218129365	218134776	NM_001168298.1_218137253	last_intron	+
2	218165244	218166907	NM_000634.2_218162845	last_intron	-
2	218249921	218253890	NM_005731.3_218254348	last_intron	+
2	218260184	218262679	NM_001321950.1_218263859	last_intron	+
2	218261216	218262058	NM_001077191.1_218263859	last_intron	+
2	218261216	218262566	NM_001077194.1_218263859	last_intron	+
2	218261216	218262679	NM_170699.2_218263859	last_intron	+
2	218264608	218265019	NM_001087.4_218264129	last_intron	-
2	218271549	218272569	NM_001077399.2_218272947	last_intron	+
2	218275621	218276025	NM_001321427.1_218274192	last_intron	-
2	218344570	218344807	NM_015488.4_218346793	last_intron	+
2	218367518	218367721	NM_001320865.1_218368094	last_intron	+
2	218394785	218394924	NM_000578.3_218396894	last_intron	+
2	218403417	218404296	NM_001206878.1_218405941	last_intron	+
2	218440862	218449222	NM_007127.2_218449525	last_intron	+
2	218455017	218455579	NM_020935.2_218450251	last_intron	-
2	218592707	218593527	NM_001271635.1_218593855	last_intron	+
2	218592707	218594107	NM_001271634.1_218596435	last_intron	+
2	218636392	218636470	NM_032726.3_218637186	last_intron	+
2	218638808	218640663	NM_001105537.2_218637916	last_intron	-
2	218663000	218663133	NM_001079866.1_218663443	last_intron	+
2	218664535	218664738	NM_022453.2_218663864	last_intron	-
2	218699348	218701865	NM_001243313.1_218702717	last_intron	+
2	218753669	218754133	NM_014640.4_218755416	last_intron	+
2	218814757	218814910	NM_000784.3_218815293	last_intron	+
2	218823076	218823645	NM_017431.2_218822383	last_intron	-
2	218871819	218873383	NM_006522.3_218874232	last_intron	+
2	218890363	218892773	NM_025216.2_218893929	last_intron	+
2	218982256	218984230	NM_017521.2_218981087	last_intron	-
2	218990399	218990851	NM_057093.1_218990190	last_intron	-
2	219003021	219003134	NM_194302.3_219002846	last_intron	-
2	219028009	219028200	NM_001278295.1_219026548	last_intron	-
2	219035664	219038374	NM_152389.3_219033692	last_intron	-
2	219055865	219057432	NM_002181.3_219054420	last_intron	-
2	219076455	219077245	NM_024782.2_219075324	last_intron	-
2	219162204	219162298	NM_001144889.1_219161459	last_intron	-
2	219173128	219173349	NM_001321389.1_219171897	last_intron	-
2	219181775	219182012	NM_001321109.1_219185475	last_intron	+
2	219182308	219182413	NM_001321110.1_219185475	last_intron	+
2	219209049	219209261	NM_001270998.1_219209651	last_intron	+
2	219210046	219210229	NM_005689.2_219209766	last_intron	-
2	219220452	219220746	NM_001077198.2_219219380	last_intron	-
2	219236095	219236321	NM_001042410.1_219236669	last_intron	+
2	219237347	219237511	NM_001286423.1_219236598	last_intron	-
2	219248314	219248420	NM_001008910.2_219250337	last_intron	+
2	219251323	219251564	NM_001278552.1_219249711	last_intron	-
2	219283489	219284631	NM_006736.5_219286900	last_intron	+
2	219284835	219285986	NM_001039550.1_219286900	last_intron	+
2	219290297	219290537	NM_001199763.1_219289623	last_intron	-
2	219327563	219328923	NM_001007089.3_219327409	last_intron	-
2	219374342	219374854	NM_001319116.1_219372029	last_intron	-
2	219374342	219374854	NM_001319121.1_219374194	last_intron	-
2	219425745	219425948	NM_001927.3_219426739	last_intron	+
2	219464608	219466056	NM_001173476.1_219466862	last_intron	+
2	219492260	219492593	NM_005876.4_219493632	last_intron	+
2	219497861	219498050	NM_001286811.1_219498287	last_intron	+
2	219506422	219506697	NM_013335.3_219506996	last_intron	+
2	219537736	219537932	NM_182847.2_219538772	last_intron	+
2	219540642	219540945	NM_001195731.1_219538947	last_intron	-
2	219549354	219549716	NM_001005209.2_219550595	last_intron	+
2	219550842	219551528	NM_015311.2_219550728	last_intron	-
2	219556292	219556453	NM_001173431.1_219555150	last_intron	-
2	219562008	219562401	NM_001173408.1_219561716	last_intron	-
2	219572642	219574693	NM_002191.3_219575713	last_intron	+
2	219615341	219616043	NM_052902.3_219616451	last_intron	+
2	219640962	219641650	NM_005070.3_219641980	last_intron	+
2	221420552	221425208	NM_001304536.1_221418027	last_intron	-
2	222201240	222201411	NM_181459.3_222199887	last_intron	-
2	222201442	222201943	NM_001127366.2_222199887	last_intron	-
2	222201442	222220139	NM_181461.3_222199887	last_intron	-
2	222202190	222220139	NM_181457.3_222201713	last_intron	-
2	222293757	222294166	NM_013942.4_222293630	last_intron	-
2	222294301	222295527	NM_000438.5_222293630	last_intron	-
2	222298373	222303745	NM_153038.1_222305217	last_intron	+
2	222525033	222558346	NM_001320833.1_222562622	last_intron	+
2	222572022	222599927	NM_005687.4_222571443	last_intron	-
2	222695288	222709735	NM_058165.2_222709930	last_intron	+
2	222934687	222941496	NM_004457.3_222943401	last_intron	+
2	223052274	223052807	NM_080671.3_223055637	last_intron	+
2	223599296	223602284	NM_003469.4_223596940	last_intron	-
2	223758750	223765212	NM_001039569.1_223755330	last_intron	-
2	223878730	223880123	NM_020830.4_223875343	last_intron	-
2	223963934	223966862	NM_022915.3_223967714	last_intron	+
2	223975904	223977543	NM_001136528.1_223975048	last_intron	-
2	224380208	224400380	NM_024785.2_224378698	last_intron	-
2	224380208	224401036	NM_001122779.1_224378698	last_intron	-
2	224474376	224478199	NM_001257197.1_224470150	last_intron	-
2	224765837	224770210	NM_001290263.1_224765090	last_intron	-
2	225627126	225651431	NM_020864.1_225654018	last_intron	+
2	226736250	226794988	NM_005544.2_226731317	last_intron	-
2	226914351	226995430	NM_001167608.1_226999210	last_intron	+
2	227007588	227008017	NM_000092.4_227002711	last_intron	-
2	227310948	227311785	NM_000091.4_227314792	last_intron	+
2	227355761	227356985	NM_001277061.1_227357836	last_intron	+
2	227364012	227366092	NM_024795.3_227362156	last_intron	-
2	227553795	227554435	NM_001135187.1_227561222	last_intron	+
2	227611656	227612939	NM_001162483.1_227610090	last_intron	-
2	227611656	227628438	NM_020161.3_227610090	last_intron	-
2	227687573	227688165	NM_025243.3_227685210	last_intron	-
2	227816384	227817061	NM_001130046.1_227817564	last_intron	+
2	227921561	227923933	NM_178821.1_227924310	last_intron	+
2	227981860	227990999	NM_001142644.1_227979954	last_intron	-
2	229026108	229155817	NM_001100818.1_229023973	last_intron	-
2	229358651	229366872	NM_139072.3_229357629	last_intron	-
2	229767750	229768615	NM_001284214.1_229763837	last_intron	-
2	229996923	230010695	NM_174899.4_230013109	last_intron	+
2	230037531	230045744	NM_152527.4_230034974	last_intron	-
2	230169237	230170620	NM_004509.3_230168918	last_intron	-
2	230176724	230177537	NM_001185015.1_230176473	last_intron	-
2	230238381	230238760	NM_001005176.2_230239078	last_intron	+
2	230311595	230312585	NM_001278451.1_230313215	last_intron	+
2	230401807	230402797	NM_001308162.1_230403730	last_intron	+
2	230469096	230470014	NM_001206702.1_230470535	last_intron	+
2	230506445	230507992	NM_001206701.1_230508146	last_intron	+
2	230511166	230515094	NM_003113.3_230516527	last_intron	+
2	230542035	230542835	NM_001080391.1_230545602	last_intron	+
2	230817897	230818515	NM_001130849.1_230821075	last_intron	+
2	230877550	230878007	NM_001012514.2_230879254	last_intron	+
2	230911096	230925167	NM_005683.3_230907328	last_intron	-
2	231004118	231007221	NM_139073.3_231007284	last_intron	+
2	231041409	231046881	NM_001144994.1_231049714	last_intron	+
2	231109409	231113728	NM_000867.4_231108233	last_intron	-
2	231170721	231172534	NM_001191037.1_231172827	last_intron	+
2	231331897	231344974	NM_001291656.1_231345202	last_intron	+
2	231370125	231371512	NM_001271466.2_231375879	last_intron	+
2	231395814	231397730	NM_145236.2_231401164	last_intron	+
2	231455267	231455400	NM_005381.2_231454748	last_intron	-
2	231525425	231528122	NM_006056.4_231523160	last_intron	-
2	231712516	231712803	NM_001099285.1_231713541	last_intron	+
2	231733033	231737186	NM_002601.3_231732425	last_intron	-
2	231733033	231738012	NM_001291018.1_231732425	last_intron	-
2	231798964	231807486	NM_001282949.2_231809253	last_intron	+
2	231801207	231807486	NM_001282950.2_231809253	last_intron	+
2	231922315	231925404	NM_024409.3_231922094	last_intron	-
2	232087721	232130618	NM_001257282.1_232130882	last_intron	+
2	232263362	232343344	NM_001257281.1_232343968	last_intron	+
2	232335874	232336468	NM_152383.4_232337198	last_intron	+
2	232381367	232381496	NM_001632.4_232382889	last_intron	+
2	232409448	232409573	NM_031313.2_232410714	last_intron	+
2	232458748	232458859	NM_001631.4_232460745	last_intron	+
2	232480252	232480398	NM_001290787.1_232479827	last_intron	-
2	232524844	232525215	NM_001195129.1_232525716	last_intron	+
2	232534342	232535129	NM_000751.2_232536665	last_intron	+
2	232544902	232545542	NM_005199.4_232546328	last_intron	+
2	232567214	232568944	NM_004846.3_232569211	last_intron	+
2	232567214	232580903	NM_001276336.1_232583645	last_intron	+
2	232574341	232580903	NM_001282958.1_232583645	last_intron	+
2	232672443	232681584	NM_001243252.1_232682781	last_intron	+
2	232768813	232770902	NM_001172417.1_232765802	last_intron	-
2	232768813	232771138	NM_001172416.1_232765802	last_intron	-
2	232850409	232856792	NM_001103146.1_232860577	last_intron	+
2	232876122	232876246	NM_206895.1_232876397	last_intron	+
2	232879679	232881145	NM_001114090.1_232878686	last_intron	-
2	233032872	233034115	NM_005383.2_233035057	last_intron	+
2	233204717	233206705	NM_001017915.2_233207903	last_intron	+
2	233293357	233294256	NM_001190266.1_233295674	last_intron	+
2	233346412	233346806	NM_000541.4_233347055	last_intron	+
2	233468553	233469370	NM_003648.2_233472097	last_intron	+
2	233477503	233481202	NM_018218.2_233475519	last_intron	-
2	233768439	233772261	NM_000463.2_233773299	last_intron	+
2	233768439	233772261	NM_001072.3_233773305	last_intron	+
2	233832644	233833137	NM_001287395.1_233833423	last_intron	+
2	233837652	233840608	NM_001282962.1_233836701	last_intron	-
2	234014654	234017298	NM_024080.4_234019522	last_intron	+
2	234070023	234076844	NM_006944.2_234077132	last_intron	+
2	234495836	234496011	NM_001282431.1_234493041	last_intron	-
2	235052750	235053591	NM_014521.2_235055714	last_intron	+
2	235807331	235852685	NM_001244888.1_235853202	last_intron	+
2	236120447	236123918	NM_001037131.2_236131800	last_intron	+
2	236166437	236167137	NM_001301687.1_236165236	last_intron	-
2	236166437	236167448	NM_001485.3_236165236	last_intron	-
2	236195057	236196271	NM_212556.2_236194872	last_intron	-
2	236324783	236331358	NM_001270584.1_236324147	last_intron	-
2	236569924	236580439	NM_020311.2_236582354	last_intron	+
2	237096869	237097662	NM_006710.4_237098846	last_intron	+
2	237324814	237325559	NM_004369.3_237324012	last_intron	-
2	237372337	237374411	NM_057164.4_237371617	last_intron	-
2	237552437	237553565	NM_001042467.2_237555318	last_intron	+
2	237566673	237567011	NM_015893.1_237567175	last_intron	+
2	237575128	237575386	NM_022449.3_237574322	last_intron	-
2	237760205	237762602	NM_001137552.1_237765915	last_intron	+
2	237774462	237779421	NM_001137550.1_237781647	last_intron	+
2	237834423	237841838	NM_001080504.2_237842808	last_intron	+
2	237877362	237911527	NM_001308353.1_237912117	last_intron	+
2	238032254	238041287	NM_001278308.1_238042782	last_intron	+
2	238035940	238041287	NM_001278305.1_238042782	last_intron	+
2	238096876	238098201	NM_016510.5_238099413	last_intron	+
2	238128904	238130127	NM_001308370.1_238133287	last_intron	+
2	238149152	238150813	NM_198582.3_238152906	last_intron	+
2	238165684	238166955	NM_001291832.1_238168890	last_intron	+
2	238170676	238170942	NM_030768.2_238170402	last_intron	-
2	238239251	238239486	NM_001142853.2_238238267	last_intron	-
2	238239251	238239526	NM_001282434.1_238238267	last_intron	-
2	238246524	238249061	NM_022817.2_238244038	last_intron	-
2	238397679	238398753	NM_001139490.1_238400900	last_intron	+
2	238444727	238446383	NM_001040445.1_238452250	last_intron	+
2	238848733	238886778	NM_057179.2_238887252	last_intron	+
2	238848733	238909841	NM_001271893.3_238910548	last_intron	+
2	239053136	239053459	NM_006037.3_239048168	last_intron	-
2	239961186	239990073	NM_004544.3_239957372	last_intron	-
2	239961186	240005209	NM_001322020.1_239957372	last_intron	-
2	239973661	239990073	NM_001322019.1_239972632	last_intron	-
2	240126940	240129910	NM_138336.1_240126563	last_intron	-
2	240131088	240133932	NM_001163424.1_240130825	last_intron	-
2	240139354	240140061	NM_148961.3_240139029	last_intron	-
2	240465648	240466057	NM_002081.2_240468078	last_intron	+
2	240479655	240480936	NM_001282771.1_240479422	last_intron	-
2	240561519	240563673	NM_001033575.1_240564014	last_intron	+
2	240576990	240577598	NM_018226.4_240578732	last_intron	+
2	240598397	240598650	NM_023083.3_240599109	last_intron	+
2	240619031	240629948	NM_001195381.1_240631259	last_intron	+
2	240625568	240629948	NM_005301.3_240631259	last_intron	+
2	240676744	240680351	NM_001102467.1_240676418	last_intron	-
2	240694549	240698156	NM_198998.2_240698483	last_intron	+
2	240717406	240718049	NM_001244008.1_240713764	last_intron	-
2	240878150	240878713	NM_000030.2_240879119	last_intron	+
2	240887162	240888291	NM_001085437.2_240886048	last_intron	-
2	241088402	241091637	NM_001080437.1_241094228	last_intron	+
2	241096438	241097242	NM_182501.3_241095566	last_intron	-
2	241106723	241107352	NM_001252119.1_241106099	last_intron	-
2	241115177	241115287	NM_001252124.1_241113635	last_intron	-
2	241166441	241167044	NM_001282410.1_241167174	last_intron	+
2	241169867	241182646	NM_001282409.1_241183650	last_intron	+
2	241191251	241195705	NM_001001666.3_241196165	last_intron	+
2	241223955	241224096	NM_001001891.3_241225376	last_intron	+
2	241228410	241229832	NM_001320967.1_241227264	last_intron	-
2	241229687	241229832	NM_001243900.2_241227264	last_intron	-
2	241350203	241351942	NM_001321032.1_241354027	last_intron	+
2	241350203	241351966	NM_001008491.2_241354027	last_intron	+
2	241463980	241465459	NM_001282983.1_241466036	last_intron	+
2	241463980	241465673	NM_001282984.1_241466036	last_intron	+
2	241493444	241494007	NM_014808.3_241494842	last_intron	+
2	241495701	241496397	NM_001271977.1_241494707	last_intron	-
2	241570288	241572296	NM_032515.4_241574138	last_intron	+
2	241584725	241601895	NM_001164356.1_241584405	last_intron	-
2	241671405	241672190	NM_013325.4_241673857	last_intron	+
2	241671425	241672190	NM_178326.2_241673857	last_intron	+
2	241676237	241678451	NM_001165031.1_241675742	last_intron	-
2	241723271	241724988	NM_032329.4_241729481	last_intron	+
2	241756014	241767709	NM_001287249.1_241768816	last_intron	+
2	241802036	241803344	NM_022134.2_241804287	last_intron	+
2	241815147	241816050	NM_001167599.2_241817413	last_intron	+
2	241851297	241851948	NM_005018.2_241849881	last_intron	-
2	241869914	241871713	NM_173821.2_241873330	last_intron	+
20	87767	96004	NM_153325.3_96573	last_intron	+
20	142686	145414	NM_030931.3_145751	last_intron	+
20	157593	158773	NM_139074.3_159163	last_intron	+
20	188118	189574	NM_001037732.2_187853	last_intron	-
20	227346	229277	NM_080831.3_229886	last_intron	+
20	257836	259076	NM_207469.2_261096	last_intron	+
20	271267	275967	NM_080571.1_270863	last_intron	-
20	349832	353209	NM_001323680.1_354868	last_intron	+
20	353306	353438	NM_001323679.1_354868	last_intron	+
20	391579	396197	NM_001301188.1_397559	last_intron	+
20	410025	410411	NM_001323960.1_410764	last_intron	+
20	429094	430349	NM_001323956.1_432139	last_intron	+
20	438841	439107	NM_144628.3_435477	last_intron	-
20	484076	486375	NM_001895.3_482694	last_intron	-
20	604665	609712	NM_004609.3_603993	last_intron	-
20	648917	652975	NM_080725.2_646615	last_intron	-
20	664461	675468	NM_033129.3_661596	last_intron	-
20	761238	761700	NM_033409.3_760080	last_intron	-
20	833951	844707	NM_001042353.2_846279	last_intron	+
20	833951	844710	NM_001289146.1_846279	last_intron	+
20	836114	844707	NM_207121.4_846279	last_intron	+
20	839563	844707	NM_001289145.1_846279	last_intron	+
20	841316	844707	NM_001289147.1_846279	last_intron	+
20	873120	874283	NM_015985.3_869899	last_intron	-
20	873120	878160	NM_001322809.1_869899	last_intron	-
20	960466	963934	NM_001029871.3_958452	last_intron	-
20	960466	967173	NM_001040007.2_958452	last_intron	-
20	1164476	1165028	NM_006814.4_1172246	last_intron	+
20	1164476	1166226	NM_001323407.1_1172246	last_intron	+
20	1164492	1165028	NM_001323409.1_1172246	last_intron	+
20	1164492	1166226	NM_001323410.1_1172246	last_intron	+
20	1181587	1183770	NM_001304748.1_1180561	last_intron	-
20	1181587	1185137	NM_001304749.1_1180561	last_intron	-
20	1203651	1206868	NM_001009612.2_1208274	last_intron	+
20	1248703	1254268	NM_001136566.2_1254501	last_intron	+
20	1300711	1304877	NM_001318234.1_1309327	last_intron	+
20	1310495	1310799	NM_001199784.1_1309909	last_intron	-
20	1370072	1372075	NM_000801.4_1368977	last_intron	-
20	1372240	1375490	NM_054014.3_1371712	last_intron	-
20	1443911	1445665	NM_001206736.1_1442162	last_intron	-
20	1476336	1477337	NM_001122962.1_1474591	last_intron	-
20	1534441	1537154	NM_178460.2_1534251	last_intron	-
20	1565497	1566152	NM_001083910.2_1564383	last_intron	-
20	1598282	1598821	NM_001135844.2_1597340	last_intron	-
20	1629636	1630221	NM_001039508.1_1629152	last_intron	-
20	1934754	1937319	NM_001040022.1_1939894	last_intron	+
20	1980958	1982955	NM_001190892.1_1978756	last_intron	-
20	2117415	2143783	NM_080836.3_2148555	last_intron	+
20	2207519	2212908	NM_001287682.1_2213151	last_intron	+
20	2339987	2340433	NM_003245.3_2341079	last_intron	+
20	2430600	2432489	NM_001254734.1_2432753	last_intron	+
20	2431027	2432489	NM_198994.2_2432753	last_intron	+
20	2461793	2462635	NM_198216.1_2461635	last_intron	-
20	2461939	2462635	NM_003091.3_2461635	last_intron	-
20	2484653	2486640	NM_001321802.1_2481817	last_intron	-
20	2484653	2492698	NM_001321805.1_2481817	last_intron	-
20	2484656	2486640	NM_001282497.1_2481817	last_intron	-
20	2484656	2492698	NM_001282495.1_2481817	last_intron	-
20	2492084	2492698	NM_001282499.1_2491841	last_intron	-
20	2637591	2641133	NM_080751.2_2641784	last_intron	+
20	2657218	2657928	NM_006392.3_2658393	last_intron	+
20	2658522	2659524	NM_174855.3_2658390	last_intron	-
20	2658837	2659524	NM_006899.4_2658390	last_intron	-
20	2659312	2659524	NM_001258384.2_2659015	last_intron	-
20	2758984	2759267	NM_001110514.1_2760108	last_intron	+
20	2794431	2794536	NM_001184699.1_2794069	last_intron	-
20	2815444	2815537	NM_001256538.1_2815830	last_intron	+
20	2816415	2816506	NM_001318207.1_2820284	last_intron	+
20	2816415	2816543	NM_001167670.2_2818061	last_intron	+
20	2835709	2836038	NM_001271168.1_2835314	last_intron	-
20	2866315	2866429	NM_022575.3_2866732	last_intron	+
20	3037289	3038058	NM_002836.3_3038669	last_intron	+
20	3044836	3045685	NM_001310220.1_3045745	last_intron	+
20	3046737	3047734	NM_030811.3_3048250	last_intron	+
20	3072278	3072362	NM_000915.3_3072517	last_intron	+
20	3082802	3082976	NM_000490.4_3082556	last_intron	-
20	3110309	3115304	NM_001267584.1_3107573	last_intron	-
20	3110314	3115304	NM_014948.3_3107573	last_intron	-
20	3110314	3121383	NM_199415.2_3107573	last_intron	-
20	3149260	3159765	NM_021826.4_3146519	last_intron	-
20	3165152	3165496	NM_001282533.1_3162617	last_intron	-
20	3190819	3191189	NM_023935.2_3190350	last_intron	-
20	3218632	3226682	NM_001324240.1_3227449	last_intron	+
20	3221917	3223365	NM_001267623.1_3223870	last_intron	+
20	3227856	3228258	NM_001174089.1_3227417	last_intron	-
20	3252684	3253725	NM_001009984.2_3249302	last_intron	-
20	3604262	3615827	NM_001207047.2_3616044	last_intron	+
20	3624572	3628899	NM_001323332.1_3629285	last_intron	+
20	3644268	3646722	NM_139321.2_3651122	last_intron	+
20	3659989	3660157	NM_022139.3_3659292	last_intron	-
20	3668997	3669298	NM_001282447.1_3667973	last_intron	-
20	3669000	3669298	NM_025220.3_3667973	last_intron	-
20	3688619	3689154	NM_023068.3_3686970	last_intron	-
20	3750907	3751510	NM_001197327.1_3753111	last_intron	+
20	3750907	3751510	NM_001318322.1_3753105	last_intron	+
20	3754158	3754396	NM_001039140.2_3753499	last_intron	-
20	3778319	3778420	NM_015417.4_3777504	last_intron	-
20	3804680	3804820	NM_001287516.1_3806121	last_intron	+
20	3822293	3823870	NM_001204446.1_3825307	last_intron	+
20	3864788	3865682	NM_001206491.1_3876123	last_intron	+
20	3889728	3907925	NM_001324192.1_3908625	last_intron	+
20	3918796	3923243	NM_001324191.1_3929882	last_intron	+
20	3934201	3934993	NM_001134337.2_3927309	last_intron	-
20	4177577	4187269	NM_175841.2_4187747	last_intron	+
20	4183654	4187269	NM_175839.2_4187747	last_intron	+
20	4186832	4187269	NM_001270691.1_4187747	last_intron	+
20	4222130	4247846	NM_000678.3_4220631	last_intron	-
20	4686508	4699210	NM_183079.2_4701588	last_intron	+
20	4686508	4699215	NM_001080122.1_4701588	last_intron	+
20	4686512	4699210	NM_000311.3_4701588	last_intron	+
20	4686512	4699215	NM_001080121.1_4701588	last_intron	+
20	4686736	4699210	NM_001080123.1_4701588	last_intron	+
20	4721969	4724540	NM_012409.3_4728462	last_intron	+
20	4784342	4786230	NM_014737.2_4780024	last_intron	-
20	4784342	4786230	NM_170774.1_4780023	last_intron	-
20	4857204	4859288	NM_005116.5_4852356	last_intron	-
20	5100931	5106187	NM_001009923.1_5099838	last_intron	-
20	5115362	5115448	NM_002592.2_5114953	last_intron	-
20	5189838	5190101	NM_003818.3_5197887	last_intron	+
20	5302736	5313911	NM_144773.3_5301200	last_intron	-
20	5547850	5557944	NM_019593.3_5544434	last_intron	-
20	5773043	5773131	NM_001303479.1_5773459	last_intron	+
20	5773043	5863023	NM_001303477.1_5864407	last_intron	+
20	5788712	5863023	NM_001303478.1_5864407	last_intron	+
20	5924100	5924971	NM_001819.2_5925361	last_intron	+
20	5938726	5941052	NM_001281467.1_5937833	last_intron	-
20	5993695	5994298	NM_001281520.1_5995206	last_intron	+
20	6034555	6037073	NM_001127458.1_6040053	last_intron	+
20	6042246	6044542	NM_152611.4_6040546	last_intron	-
20	6077346	6079435	NM_017671.4_6074845	last_intron	-
